timestamp,simple-path,time
2021-09-07 13:54:36.292,/master/welcome,751
2021-09-07 13:54:36.832,/master/welcome,501
2021-09-07 13:54:40.168,/master/sign-in,3264
2021-09-07 13:54:41.726,/master/welcome,1102
2021-09-07 13:54:51.79,/master/welcome,534
2021-09-07 13:54:52.374,/master/welcome,536
