timestamp,test-class,test-method,time,description,result
2021-06-07 12:07:37.317,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,9712,"[1] recordIndex=10, title=Tarea nueva test, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 14:00, workload=1.34, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-06-07 12:07:45.102,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,7432,"[2] recordIndex=11, title=Tarea de prueba test, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/08/04 13:00, workload=3.29, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-06-07 12:07:52.466,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,7036,"[3] recordIndex=12, title=Tarea test prueba, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/09/01 13:00, workload=1.20, description=Descripción de prueba, link=https://google.es, isPublic=true",OK
2021-06-07 12:07:59.491,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6666,"[4] recordIndex=13, title=Tarea de test, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2026/08/12 18:45, workload=0.00, description=Es una tarea larga, hay que empezar cuanto antes posible, link=https://google.es, isPublic=false",OK
2021-06-07 12:08:06.236,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6439,"[5] recordIndex=14, title=1234567890123456789012345678901234567890123456789012345678901234567890123456789, startExecutionPeriod=2026/08/01 18:44, endExecutionPeriod=2026/08/01 18:45, workload=0.01, description=Es una tarea larga, hay que empezar cuanto antes posible, link=https://google.es, isPublic=false",OK
2021-06-07 12:08:13.494,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6925,"[6] recordIndex=15, title=12345678901234567890123456789012345678901234567890123456789012345678901234567890, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2126/08/12 18:45, workload=99,999.00, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=true",OK
2021-06-07 12:08:20.481,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6681,"[7] recordIndex=16, title=T, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2126/08/12 18:45, workload=99,998.59, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=false",OK
2021-06-07 12:08:26.93,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6160,"[8] recordIndex=17, title=T, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/08/01 16:01, workload=0.01, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=false",OK
2021-06-07 12:08:33.862,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6587,"[9] recordIndex=18, title=T, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/08/01 17:00, workload=0.59, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=false",OK
2021-06-07 12:08:38.517,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4348,"[1] recordIndex=0, title=Tarea nueva test, startExecutionPeriod=2021/09/01 12:00, endExecutionPeriod=2021/08/01 14:00, workload=1.34, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
