timestamp,simple-path,time
2021-09-04 10:43:26.738,/master/welcome,2972
2021-09-04 10:43:27.014,/master/welcome,239
2021-09-04 10:43:28.835,/master/sign-in,1673
2021-09-04 10:43:30.113,/master/welcome,587
2021-09-04 10:43:31.732,/master/welcome,205
2021-09-04 10:43:32.435,/master/welcome,596
2021-09-04 10:43:32.762,/master/welcome,204
2021-09-04 10:43:33.103,/master/welcome,234
2021-09-04 10:43:33.336,/master/welcome,188
2021-09-04 10:43:33.571,/master/welcome,188
