timestamp,simple-path,time
2021-09-04 10:11:29.604,/master/welcome,3661
2021-09-04 10:11:29.88,/master/welcome,238
2021-09-04 10:11:31.678,/master/sign-in,1674
2021-09-04 10:11:32.947,/master/welcome,594
2021-09-04 10:11:34.556,/master/welcome,202
2021-09-04 10:11:35.257,/master/welcome,596
2021-09-04 10:11:35.585,/master/welcome,204
2021-09-04 10:11:35.866,/master/welcome,204
2021-09-04 10:11:36.096,/master/welcome,186
2021-09-04 10:11:36.317,/master/welcome,172
