timestamp,simple-path,time
2021-06-05 16:58:30.395,/master/welcome,9789
2021-06-05 16:58:30.853,/master/welcome,410
2021-06-05 16:58:33.601,/master/sign-in,2653
2021-06-05 16:58:34.6,/master/welcome,540
2021-06-05 16:58:44.42,/master/welcome,352
2021-06-05 16:58:45.012,/master/welcome,542
2021-06-05 16:58:45.453,/master/welcome,292
2021-06-05 16:58:45.788,/master/welcome,301
2021-06-05 16:58:46.878,/anonymous/user-account/create,1044
2021-06-05 16:58:48.66,/master/welcome,1163
2021-06-05 16:58:48.969,/master/welcome,282
2021-06-05 16:58:49.545,/master/sign-in,531
2021-06-05 16:58:50.485,/master/welcome,541
2021-06-05 16:58:50.839,/master/welcome,323
2021-06-05 16:58:51.426,/master/welcome,541
2021-06-05 16:58:51.898,/master/welcome,432
2021-06-05 16:58:52.188,/master/welcome,274
2021-06-05 16:58:52.782,/anonymous/user-account/create,533
2021-06-05 16:58:54.916,/master/welcome,533
2021-06-05 16:58:55.236,/master/welcome,294
2021-06-05 16:58:55.819,/master/sign-in,539
2021-06-05 16:58:56.797,/master/welcome,598
2021-06-05 16:58:57.076,/master/welcome,251
2021-06-05 16:58:57.655,/master/welcome,534
2021-06-05 16:58:57.974,/master/welcome,288
2021-06-05 16:58:58.316,/master/welcome,331
2021-06-05 16:58:58.896,/anonymous/user-account/create,535
2021-06-05 16:59:01.007,/master/welcome,527
2021-06-05 16:59:01.325,/master/welcome,274
2021-06-05 16:59:01.934,/master/sign-in,536
2021-06-05 16:59:02.872,/master/welcome,541
2021-06-05 16:59:03.204,/master/welcome,306
2021-06-05 16:59:03.77,/master/welcome,527
2021-06-05 16:59:04.079,/master/welcome,284
2021-06-05 16:59:04.362,/master/welcome,272
2021-06-05 16:59:04.931,/anonymous/user-account/create,528
2021-06-05 16:59:07.039,/master/welcome,530
2021-06-05 16:59:07.371,/master/welcome,298
2021-06-05 16:59:07.938,/master/sign-in,527
2021-06-05 16:59:08.857,/master/welcome,535
2021-06-05 16:59:09.136,/master/welcome,247
2021-06-05 16:59:09.726,/master/welcome,543
2021-06-05 16:59:10.066,/master/welcome,308
2021-06-05 16:59:10.403,/master/welcome,316
2021-06-05 16:59:10.978,/anonymous/user-account/create,531
2021-06-05 16:59:13.074,/master/welcome,532
2021-06-05 16:59:13.402,/master/welcome,300
2021-06-05 16:59:13.973,/master/sign-in,529
2021-06-05 16:59:14.918,/master/welcome,530
2021-06-05 16:59:15.237,/master/welcome,293
2021-06-05 16:59:15.807,/master/welcome,528
2021-06-05 16:59:16.305,/master/welcome,466
2021-06-05 16:59:16.617,/master/welcome,301
2021-06-05 16:59:17.526,/anonymous/user-account/create,717
2021-06-05 16:59:19.626,/master/welcome,549
2021-06-05 16:59:19.955,/master/welcome,303
2021-06-05 16:59:20.527,/master/sign-in,530
2021-06-05 16:59:21.438,/master/welcome,532
2021-06-05 16:59:21.777,/master/welcome,314
2021-06-05 16:59:22.359,/master/welcome,535
2021-06-05 16:59:22.726,/master/welcome,338
2021-06-05 16:59:23.037,/master/welcome,286
2021-06-05 16:59:23.609,/anonymous/user-account/create,528
2021-06-05 16:59:25.747,/master/welcome,569
2021-06-05 16:59:26.15,/master/welcome,375
2021-06-05 16:59:26.733,/master/sign-in,533
2021-06-05 16:59:27.726,/master/welcome,530
2021-06-05 16:59:28.071,/master/welcome,318
2021-06-05 16:59:28.655,/master/welcome,534
2021-06-05 16:59:29.045,/master/welcome,361
2021-06-05 16:59:29.468,/master/welcome,409
2021-06-05 16:59:30.041,/anonymous/user-account/create,532
2021-06-05 16:59:32.156,/master/welcome,530
2021-06-05 16:59:32.439,/master/welcome,257
2021-06-05 16:59:33.017,/master/sign-in,531
2021-06-05 16:59:33.97,/master/welcome,532
2021-06-05 16:59:34.3,/master/welcome,301
2021-06-05 16:59:34.878,/master/welcome,535
2021-06-05 16:59:35.182,/master/welcome,278
2021-06-05 16:59:35.484,/master/welcome,288
2021-06-05 16:59:36.051,/anonymous/user-account/create,525
2021-06-05 16:59:38.113,/master/welcome,530
2021-06-05 16:59:38.42,/master/welcome,283
2021-06-05 16:59:38.99,/master/sign-in,532
2021-06-05 16:59:39.966,/master/welcome,570
2021-06-05 16:59:40.284,/master/welcome,282
2021-06-05 16:59:40.854,/master/welcome,530
2021-06-05 16:59:41.215,/master/welcome,332
2021-06-05 16:59:41.506,/master/welcome,280
2021-06-05 16:59:42.075,/anonymous/user-account/create,528
2021-06-05 16:59:44.171,/master/welcome,531
2021-06-05 16:59:44.5,/master/welcome,297
2021-06-05 16:59:45.084,/master/sign-in,530
2021-06-05 16:59:46.007,/master/welcome,539
2021-06-05 16:59:46.313,/master/welcome,279
2021-06-05 16:59:46.883,/master/welcome,530
2021-06-05 16:59:47.201,/master/welcome,287
2021-06-05 16:59:47.472,/master/welcome,263
2021-06-05 16:59:48.043,/anonymous/user-account/create,531
2021-06-05 16:59:50.234,/master/welcome,526
2021-06-05 16:59:50.567,/master/welcome,310
2021-06-05 16:59:51.136,/master/sign-in,529
2021-06-05 16:59:52.038,/master/welcome,528
2021-06-05 16:59:52.366,/master/welcome,300
2021-06-05 16:59:52.94,/master/welcome,528
2021-06-05 16:59:53.267,/master/welcome,301
2021-06-05 16:59:53.537,/master/welcome,261
2021-06-05 16:59:54.106,/anonymous/user-account/create,529
2021-06-05 16:59:56.187,/master/welcome,533
2021-06-05 16:59:56.491,/master/welcome,285
2021-06-05 16:59:57.091,/master/sign-in,557
2021-06-05 16:59:58.101,/master/welcome,534
2021-06-05 16:59:58.459,/master/welcome,332
2021-06-05 16:59:59.038,/master/welcome,534
