timestamp,test-class,test-method,time,description,result
2021-09-08 14:20:01.84,acme.testing.examen.AdministratorDashboardShowTest,showPositive,4554,"[1] nPrivateTask=3, nPublicTask=15, nFinishedTask=13, nNotFinishedTask=5, averageTaskExecutionPeriods=525.22, deviationTaskExecutionPeriods=927.62, minimumTaskExecutionPeriods=0, maximumTaskExecutionPeriods=4029, averageTaskWorkloads=25.05, deviationTaskWorkloads=32.08, minimumTaskWorkloads=0.10, maximumTaskWorkloads=90.45, ratioImportantSheet=0.50, ratioZeroBudgetSheet=0.50, avarageEUR=6.25, deviationEUR=6.50, avarageUSD=7.50, deviationUSD=7.50, avarageGBP=5.00, deviationGBP=5.00",OK
2021-09-08 14:20:25.183,acme.testing.examen.AnonymousShoutsCreateTest,create,5504,"[1] recordIndex=8, author=12345, text=12345, info=null, pattern=AA, moment=null, money=USD 0.00, important=true",OK
2021-09-08 14:20:31.342,acme.testing.examen.AnonymousShoutsCreateTest,create,5731,"[2] recordIndex=9, author=123456, text=123456, info=http://www.example1.org, pattern=AAAA, moment=null, money=EUR 0.00, important=false",OK
2021-09-08 14:20:37.715,acme.testing.examen.AnonymousShoutsCreateTest,create,5926,"[3] recordIndex=10, author=1234567890123456789012345, text=1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=https://www.google.es, pattern=B2er, moment=null, money=GBP 0.99, important=true",OK
2021-09-08 14:20:46.018,acme.testing.examen.AnonymousShoutsCreateTest,create,7819,"[4] recordIndex=11, author=123456789012345678901234, text=123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789, info=null, pattern=oG, moment=null, money=USD 999.99, important=false",OK
2021-09-08 14:20:54.609,acme.testing.examen.AnonymousShoutsCreateTest,create,8137,"[5] recordIndex=12, author=1233345, text=12345, info=null, pattern=AB, moment=null, money=USD 0.01, important=true",OK
2021-09-08 14:21:02.672,acme.testing.examen.AnonymousShoutsCreateTest,create,7591,"[6] recordIndex=13, author=1234356, text=1g2343356, info=http://www.scam.ru, pattern=AAC, moment=null, money=EUR 0.01, important=false",OK
2021-09-08 14:21:11.677,acme.testing.examen.AnonymousShoutsCreateTest,create,8511,"[7] recordIndex=14, author=123435, text=1234533, info=null, pattern=AC, moment=null, money=GBP 0.00, important=true",OK
2021-09-08 14:21:20.376,acme.testing.examen.AnonymousShoutsCreateTest,create,8235,"[8] recordIndex=15, author=1233456, text=1234g563, info=http://www.example1.com, pattern=AAAV, moment=null, money=GBP 0.01, important=false",OK
2021-09-08 14:21:26.807,acme.testing.examen.AnonymousShoutsCreateTest,create,5960,"[9] recordIndex=16, author=12rg33345, text=12ggw345, info=null, pattern=AdB, moment=null, money=USD 999.01, important=true",OK
2021-09-08 14:21:32.894,acme.testing.examen.AnonymousShoutsCreateTest,create,5654,"[10] recordIndex=17, author=12g34356, text=123wg43356, info=http://www.es.es, pattern=AdC, moment=null, money=EUR 999.91, important=false",OK
2021-09-08 14:21:39.258,acme.testing.examen.AnonymousShoutsCreateTest,create,5947,"[11] recordIndex=18, author=123gg435, text=1234gw533, info=null, pattern=ACd, moment=null, money=GBP 0.09, important=true",OK
2021-09-08 14:21:45.466,acme.testing.examen.AnonymousShoutsCreateTest,create,5789,"[12] recordIndex=19, author=1233asefg456, text=12345ww63, info=http://www.ev.com, pattern=AdAV, moment=null, money=GBP 0.01, important=false",OK
2021-09-08 14:21:48.898,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,3009,"[1] author=132, text=null, info=n, pattern=/08/10/2021, moment=2021/09/12 05:05, money=UDF 5.05",OK
2021-09-08 14:21:52.299,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,2962,"[2] author=12345678901234567890123456, text=John Doe hard          core, info=http, pattern=f, moment=1998/09/12 06:59, money=USD -0.01",OK
2021-09-08 14:21:55.779,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,2988,"[3] author=1234, text=hard core, info=google.es, pattern=mmffmmff/2/2/&, moment=2010/12/12 11:11, money=BTC 10",OK
2021-09-08 14:21:59.239,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,3002,"[4] author=12, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901 -- + de 100 caracteres, info=alum.us.es, pattern=floppa/10, moment=2020/02/02 10:10, money=EURS 50",OK
2021-09-08 14:22:02.706,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,3027,"[5] author=1, text=sex dd     hard             core, info=https//g, pattern=null, moment=2015/02/07 10:10, money=GPB 100",OK
2021-09-08 14:22:06.226,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,3080,"[6] author=1, text=sex      hard             core, info=https//e, pattern=null, moment=2002/07/01 10:10, money=GPEB 120",OK
2021-09-08 14:22:09.639,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,2995,"[7] author=1, text=sex dd core, info=https//g, pattern=null, moment=2006/06/02 10:10, money=ERU 102",OK
2021-09-08 14:22:13.038,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,2955,"[8] author=1, text=hard             core, info=htteps//gog.e, pattern=null, moment=2012/05/05 10:10, money=BPG 103",OK
2021-09-08 14:22:16.421,acme.testing.examen.AnonymousShoutsCreateTest,createNegative,2934,"[9] author=1, text=sex dd  e   hard             core, info=htwtps//u, pattern=null, moment=2015/03/06 10:10, money=GPBS 0",OK
